nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
8,338,Harry Kane,Tottenham,Brighton,0.7015537209735515
8,210,Sergio Agüero,Man City,Wolves,0.6261963822750527
8,214,Raheem Sterling,Man City,Wolves,0.6141515716613879
8,93,Nick Pope,Burnley,Everton,0.5983475491477274
8,218,Bernardo Mota Veiga de Carvalho e Silva,Man City,Wolves,0.5816046831469066
8,91,Chris Wood,Burnley,Everton,0.5504748979246921
8,84,James Tarkowski,Burnley,Everton,0.5344048199208524
8,192,Sadio Mané,Liverpool,Leicester,0.5324285316142889
8,191,Mohamed Salah,Liverpool,Leicester,0.5283198723412057
8,203,Kyle Walker,Man City,Wolves,0.5188003331399254
8,182,Trent Alexander-Arnold,Liverpool,Leicester,0.5136429440535589
8,215,Kevin De Bruyne,Man City,Wolves,0.4900254041788942
8,457,Sébastien Haller,West Ham,Crystal Palace,0.4801558690950198
8,212,Ederson Santana de Moraes,Man City,Wolves,0.4789866871640163
8,233,Marcus Rashford,Man Utd,Newcastle,0.4766115604860571
8,83,Ben Mee,Burnley,Everton,0.4736619719844581
8,181,Andrew Robertson,Liverpool,Leicester,0.473577158711677
8,278,Teemu Pukki,Norwich,Aston Villa,0.4620990372673008
8,460,Tammy Abraham,Chelsea,Southampton,0.4571778862591149
8,208,Nicolás Otamendi,Man City,Wolves,0.4504012213550562
8,376,Aaron Cresswell,West Ham,Crystal Palace,0.4440433230457659
8,183,Virgil van Dijk,Liverpool,Leicester,0.4429448420192764
8,11,Pierre-Emerick Aubameyang,Arsenal,Bournemouth,0.43345324363313215
8,219,David Silva,Man City,Wolves,0.4311679980436633
8,199,Georginio Wijnaldum,Liverpool,Leicester,0.4203764700396153
8,151,Gylfi Sigurdsson,Everton,Burnley,0.4108833698075127
8,343,Christian Eriksen,Tottenham,Brighton,0.41087365993699215
8,85,Matthew Lowton,Burnley,Everton,0.4101534192143229
8,342,Heung-Min Son,Tottenham,Brighton,0.4086695971912224
8,447,Erik Pieters,Burnley,Everton,0.40731883652530826
8,150,Richarlison de Andrade,Everton,Burnley,0.4015688763492784
8,390,Felipe Anderson Pereira Gomes,West Ham,Crystal Palace,0.40082596176788177
8,380,Ryan Fredericks,West Ham,Crystal Palace,0.4005645389506204
