nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
27,191,Mohamed Salah,Liverpool,West Ham,0.6554572383580229
27,11,Pierre-Emerick Aubameyang,Arsenal,Everton,0.6438202664574739
27,187,Roberto Firmino,Liverpool,West Ham,0.6409542979891645
27,409,Raúl Jiménez,Wolves,Norwich,0.620257608608566
27,189,Alisson Ramses Becker,Liverpool,West Ham,0.6043738692309808
27,183,Virgil van Dijk,Liverpool,West Ham,0.5937055014982737
27,618,Bruno Miguel Borges Fernandes,Man Utd,Watford,0.5798617848765915
27,239,Anthony Martial,Man Utd,Watford,0.5653800050842713
27,166,Jamie Vardy,Leicester,Man City,0.55341240394646
27,160,Harry Maguire,Man Utd,Watford,0.5402838449057379
27,150,Richarlison de Andrade,Everton,Arsenal,0.5168234759005345
27,411,Rui Pedro dos Santos Patrício,Wolves,Norwich,0.5149417211840758
27,405,Willy Boly,Wolves,Norwich,0.5077354544384709
27,133,Wilfried Zaha,Crystal Palace,Newcastle,0.5070080869668718
27,181,Andrew Robertson,Liverpool,West Ham,0.4991580643938893
27,182,Trent Alexander-Arnold,Liverpool,West Ham,0.4909993687526262
27,402,Jonathan Castro Otto,Wolves,Norwich,0.486127232254021
27,235,David de Gea,Man Utd,Watford,0.4592731122809686
27,184,Joseph Gomez,Liverpool,West Ham,0.4413069156053397
27,131,Vicente Guaita,Crystal Palace,Newcastle,0.4387919396933473
27,123,Patrick van Aanholt,Crystal Palace,Newcastle,0.437521196843546
27,407,Romain Saïss,Wolves,Norwich,0.43741064670008695
27,342,Heung-Min Son,Tottenham,Chelsea,0.4332210454637349
27,168,Kasper Schmeichel,Leicester,Man City,0.4324714263131503
27,104,Antonio Rüdiger,Chelsea,Tottenham,0.4257184171357669
27,318,Alex McCarthy,Southampton,Aston Villa,0.4100616108662855
27,122,Aaron Wan-Bissaka,Man Utd,Watford,0.4009346048149193
27,29,Jack Grealish,Aston Villa,Southampton,0.3931449827747887
27,410,Diogo Jota,Wolves,Norwich,0.3913443007408836
27,67,Callum Wilson,Bournemouth,Burnley,0.3824764942936701
27,210,Sergio Agüero,Man City,Leicester,0.3806895430950936
27,105,César Azpilicueta,Chelsea,Tottenham,0.3791288446372717
27,403,Conor Coady,Wolves,Norwich,0.37864426646118
27,501,Oliver McBurnie,Sheff Utd,Brighton,0.378009159385822
27,323,Stuart Armstrong,Southampton,Aston Villa,0.3777734527334344
27,401,Matt Doherty,Wolves,Norwich,0.3771510372879988
27,313,Danny Ings,Southampton,Aston Villa,0.3757173147021053
27,106,David Luiz Moreira Marinho,Arsenal,Everton,0.3740118561614125
27,308,Jack Stephens,Southampton,Aston Villa,0.36892474403492187
27,613,Mbwana Samatta,Aston Villa,Southampton,0.3652954975858293
27,340,Hugo Lloris,Tottenham,Chelsea,0.3637653701507765
27,615,Steven Bergwijn,Tottenham,Chelsea,0.35937775753579204
27,198,Jordan Henderson,Liverpool,West Ham,0.3584132579607837
27,468,Jordan Ayew,Crystal Palace,Newcastle,0.357259586617418
27,315,Shane Long,Southampton,Aston Villa,0.3521451125587597
27,142,Yerry Mina,Everton,Arsenal,0.3511871666079016
27,304,Jannik Vestergaard,Southampton,Aston Villa,0.35053568774335025
27,2,Héctor Bellerín,Arsenal,Everton,0.34966031629404665
27,344,Bamidele Alli,Tottenham,Chelsea,0.3437415234734157
27,262,Martin Dubravka,Newcastle,Crystal Palace,0.3432809615589036
27,301,John Fleck,Sheff Utd,Brighton,0.3426565859584763
27,92,Matej Vydra,Burnley,Bournemouth,0.3311496672840449
27,321,James Ward-Prowse,Southampton,Aston Villa,0.3257776491810339
27,212,Ederson Santana de Moraes,Man City,Leicester,0.3242974833163334
27,258,Jamaal Lascelles,Newcastle,Crystal Palace,0.3240619318416744
27,503,Gary Cahill,Crystal Palace,Newcastle,0.3238411849987748
27,147,Dominic Calvert-Lewin,Everton,Arsenal,0.32341279055797273
27,218,Bernardo Mota Veiga de Carvalho e Silva,Man City,Leicester,0.32224733726012783
27,295,John Egan,Sheff Utd,Brighton,0.32035196862996057
27,420,Leander Dendoncker,Wolves,Norwich,0.3202167649815056
27,305,Ryan Bertrand,Southampton,Aston Villa,0.3201366748118698
27,14,Bernd Leno,Arsenal,Everton,0.31759874396065
27,203,Kyle Walker,Man City,Leicester,0.3162743871731084
27,488,Nicolas Pépé,Arsenal,Everton,0.31562906994573303
27,603,José Reina,Aston Villa,Southampton,0.31555666205023386
27,332,Danny Rose,Newcastle,Crystal Palace,0.31371283965705865
27,62,Simon Francis,Bournemouth,Burnley,0.3083293773147657
27,549,Brandon Williams,Man Utd,Watford,0.3046448558935678
27,164,Çaglar Söyüncü,Leicester,Man City,0.30442942945917834
27,337,Kyle Walker-Peters,Southampton,Aston Villa,0.3023774733115349
27,325,Pierre-Emile Højbjerg,Southampton,Aston Villa,0.2991008279887978
27,1,Shkodran Mustafi,Arsenal,Everton,0.2977210076708859
27,129,Christian Benteke,Crystal Palace,Newcastle,0.29723217345831604
27,159,Ricardo Domingos Barbosa Pereira,Leicester,Man City,0.29291465847806913
27,148,Jordan Pickford,Everton,Arsenal,0.2901258121295195
27,13,Edward Nketiah,Arsenal,Everton,0.2887780323094179
