nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
13,214,Raheem Sterling,Man City,Chelsea,0.7892406609455015
13,210,Sergio Agüero,Man City,Chelsea,0.7132720622181172
13,189,Alisson Ramses Becker,Liverpool,Crystal Palace,0.653344416137042
13,182,Trent Alexander-Arnold,Liverpool,Crystal Palace,0.6391349015030628
13,11,Pierre-Emerick Aubameyang,Arsenal,Southampton,0.6016314068099915
13,191,Mohamed Salah,Liverpool,Crystal Palace,0.5850231808837691
13,183,Virgil van Dijk,Liverpool,Crystal Palace,0.5791986592604971
13,150,Richarlison de Andrade,Everton,Norwich,0.5682148857952413
13,215,Kevin De Bruyne,Man City,Chelsea,0.5592216942003869
13,31,John McGinn,Aston Villa,Newcastle,0.5492014263347381
13,181,Andrew Robertson,Liverpool,Crystal Palace,0.527940845581683
13,218,Bernardo Mota Veiga de Carvalho e Silva,Man City,Chelsea,0.511034782073756
13,42,Lewis Dunk,Brighton,Leicester,0.5088131423026394
13,465,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,Newcastle,0.5081114635454159
13,187,Roberto Firmino,Liverpool,Crystal Palace,0.4879919486523469
13,409,Raúl Jiménez,Wolves,Bournemouth,0.4708015737946911
13,431,Christian Pulisic,Chelsea,Man City,0.4638586247325263
13,342,Heung-Min Son,Tottenham,West Ham,0.4617572272877075
13,12,Alexandre Lacazette,Arsenal,Southampton,0.4599197957732178
13,27,Ørjan Nyland,Aston Villa,Newcastle,0.4566839779109333
13,93,Nick Pope,Burnley,Watford,0.4561269474047928
13,488,Nicolas Pépé,Arsenal,Southampton,0.4534632870852031
13,203,Kyle Walker,Man City,Chelsea,0.4465874320819695
13,161,Benjamin Chilwell,Leicester,Brighton,0.4434051567491235
13,166,Jamie Vardy,Leicester,Brighton,0.4431998531562035
13,141,Lucas Digne,Everton,Norwich,0.4225047626923913
13,97,Dwight McNeil,Burnley,Watford,0.421766654137492
13,192,Sadio Mané,Liverpool,Crystal Palace,0.4117128456807536
13,211,Gabriel Fernando de Jesus,Man City,Chelsea,0.4109004743861602
13,239,Anthony Martial,Man Utd,Sheff Utd,0.4106172963714495
13,467,Calum Chambers,Arsenal,Southampton,0.4077675090680863
13,171,James Maddison,Leicester,Brighton,0.4022945860862673
13,142,Yerry Mina,Everton,Norwich,0.3997107059906384
13,151,Gylfi Sigurdsson,Everton,Norwich,0.3973093739579473
13,148,Jordan Pickford,Everton,Norwich,0.3944914636616496
13,338,Harry Kane,Tottenham,West Ham,0.3921394926984292
13,84,James Tarkowski,Burnley,Watford,0.39162794800289136
13,106,David Luiz Moreira Marinho,Arsenal,Southampton,0.38845534812224014
13,448,Youri Tielemans,Leicester,Brighton,0.3880392276619601
13,458,Frédéric Guilbert,Aston Villa,Newcastle,0.3849205976503881
13,154,Tom Davies,Everton,Norwich,0.3764418600762355
13,213,Claudio Bravo,Man City,Chelsea,0.3741924394811812
13,460,Tammy Abraham,Chelsea,Man City,0.3727508051388959
13,91,Chris Wood,Burnley,Watford,0.3711315112035304
13,233,Marcus Rashford,Man Utd,Sheff Utd,0.3649402454687801
13,159,Ricardo Domingos Barbosa Pereira,Leicester,Brighton,0.3630604512658532
13,147,Dominic Calvert-Lewin,Everton,Norwich,0.3627754324817032
13,414,Rúben Diogo da Silva Neves,Wolves,Bournemouth,0.3609998152868622
13,3,Sead Kolasinac,Arsenal,Southampton,0.3593540717315972
13,295,John Egan,Sheff Utd,Man Utd,0.3592262138357049
13,199,Georginio Wijnaldum,Liverpool,Crystal Palace,0.3545798779250313
13,463,Mason Mount,Chelsea,Man City,0.3539624492477794
13,428,Wesley Moraes,Aston Villa,Newcastle,0.3528795451603173
13,457,Sébastien Haller,West Ham,Tottenham,0.3479240464672932
13,21,Matteo Guendouzi,Arsenal,Southampton,0.3429262165727677
13,87,Charlie Taylor,Burnley,Watford,0.337370572561344
13,30,Anwar El Ghazi,Aston Villa,Newcastle,0.3363305795650885
13,70,Lys Mousset,Sheff Utd,Man Utd,0.33175292746792456
13,47,Mathew Ryan,Brighton,Leicester,0.33055225932391874
13,86,Phil Bardsley,Burnley,Watford,0.32118272110162394
13,243,Daniel James,Man Utd,Sheff Utd,0.3210141821508597
13,411,Rui Pedro dos Santos Patrício,Wolves,Bournemouth,0.31980588844288355
13,235,David de Gea,Man Utd,Sheff Utd,0.31899611131067723
13,445,Tyrone Mings,Aston Villa,Newcastle,0.3167511660563807
13,207,John Stones,Man City,Chelsea,0.31556853529826323
13,17,Alex Iwobi,Everton,Norwich,0.3144261273162032
13,168,Kasper Schmeichel,Leicester,Brighton,0.3142764374171438
13,291,Enda Stevens,Sheff Utd,Man Utd,0.3131443383320965
13,90,Ashley Barnes,Burnley,Watford,0.3104097972912561
13,14,Bernd Leno,Arsenal,Southampton,0.3086607023252829
13,417,Adama Traoré,Wolves,Bournemouth,0.308399549483037
13,471,Dean Henderson,Sheff Utd,Man Utd,0.3071855826853916
13,2,Héctor Bellerín,Arsenal,Southampton,0.3044635039358974
13,392,Andriy Yarmolenko,West Ham,Tottenham,0.3038251633090672
13,344,Bamidele Alli,Tottenham,West Ham,0.3020446573272613
13,278,Teemu Pukki,Norwich,Everton,0.3004314103918523
13,440,José Ángel Esmorís Tasende,Man City,Chelsea,0.3003628789954023
13,160,Harry Maguire,Man Utd,Sheff Utd,0.2995696805386216
13,415,João Filipe Iria Santos Moutinho,Wolves,Bournemouth,0.2970333633704592
13,153,Theo Walcott,Everton,Norwich,0.2965515747713255
13,15,Mesut Özil,Arsenal,Southampton,0.2905109550917153
13,10,Rob Holding,Arsenal,Southampton,0.288360555616182
13,68,Joshua King,Bournemouth,Wolves,0.2877176209090736
13,478,Mason Holgate,Everton,Norwich,0.2868830369457983
13,502,Neal Maupay,Brighton,Leicester,0.2840464020998416
13,248,Scott McTominay,Man Utd,Sheff Utd,0.2833555956088561
13,143,Michael Keane,Everton,Norwich,0.2809945574971284
13,111,Kepa Arrizabalaga,Chelsea,Man City,0.27991096381006736
13,420,Leander Dendoncker,Wolves,Bournemouth,0.2773850555054567
13,529,Fikayo Tomori,Chelsea,Man City,0.276301315222123
13,67,Callum Wilson,Bournemouth,Wolves,0.2718791754371076
13,59,Nathan Aké,Bournemouth,Wolves,0.26841987549406177
13,19,Lucas Torreira,Arsenal,Southampton,0.26745184325672305
13,122,Aaron Wan-Bissaka,Man Utd,Sheff Utd,0.26573621518099433
13,294,George Baldock,Sheff Utd,Man Utd,0.264139470678165
13,158,Morgan Schneiderlin,Everton,Norwich,0.2640281748053841
13,511,Djibril Sidibé,Everton,Norwich,0.26371244002232297
13,304,Jannik Vestergaard,Southampton,Arsenal,0.2636545214268844
13,549,Brandon Williams,Man Utd,Sheff Utd,0.26101877242517585
13,164,Çaglar Söyüncü,Leicester,Brighton,0.2606131871184953
13,58,Steve Cook,Bournemouth,Wolves,0.25857050308952384
