nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
24,182,Trent Alexander-Arnold,Liverpool,Wolves,0.7335086648120716
24,183,Virgil van Dijk,Liverpool,Wolves,0.7310452703204734
24,182,Trent Alexander-Arnold,Liverpool,West Ham,0.7257970814424958
24,183,Virgil van Dijk,Liverpool,West Ham,0.6939692135105818
24,189,Alisson Ramses Becker,Liverpool,Wolves,0.6656843001067457
24,181,Andrew Robertson,Liverpool,West Ham,0.6406060176151939
24,189,Alisson Ramses Becker,Liverpool,West Ham,0.6396653111714325
24,166,Jamie Vardy,Leicester,West Ham,0.637549321736943
24,181,Andrew Robertson,Liverpool,Wolves,0.618133002890007
24,192,Sadio Mané,Liverpool,West Ham,0.6066776623506844
24,191,Mohamed Salah,Liverpool,West Ham,0.5927158123786407
24,191,Mohamed Salah,Liverpool,Wolves,0.5705141065934665
24,460,Tammy Abraham,Chelsea,Arsenal,0.5041387096473677
24,29,Jack Grealish,Aston Villa,Watford,0.4980152669035033
24,342,Heung-Min Son,Tottenham,Norwich,0.4924276073259133
24,184,Joseph Gomez,Liverpool,Wolves,0.4900205197794615
24,346,Erik Lamela,Tottenham,Norwich,0.4896275645022747
24,168,Kasper Schmeichel,Leicester,West Ham,0.4755674298230971
24,331,Toby Alderweireld,Tottenham,Norwich,0.4751750882275494
24,192,Sadio Mané,Liverpool,Wolves,0.4692578191252504
24,239,Anthony Martial,Man Utd,Burnley,0.4667994768415375
24,133,Wilfried Zaha,Crystal Palace,Southampton,0.4660324485753648
24,341,Paulo Gazzaniga,Tottenham,Norwich,0.4572080866730132
24,336,Serge Aurier,Tottenham,Norwich,0.4525885410498873
24,171,James Maddison,Leicester,West Ham,0.4391769775706503
24,362,Troy Deeney,Watford,Aston Villa,0.4386251313514281
24,214,Raheem Sterling,Man City,Sheff Utd,0.4372088178907052
24,210,Sergio Agüero,Man City,Sheff Utd,0.43619490672462985
24,147,Dominic Calvert-Lewin,Everton,Newcastle,0.435342327208396
24,235,David de Gea,Man Utd,Burnley,0.4209359530200421
24,313,Danny Ings,Southampton,Crystal Palace,0.4116651778690691
24,187,Roberto Firmino,Liverpool,West Ham,0.4101920335024977
