nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
18,11,Pierre-Emerick Aubameyang,Arsenal,Everton,0.6911864339540572
18,233,Marcus Rashford,Man Utd,Watford,0.5455125193605169
18,297,John Lundstram,Sheff Utd,Brighton,0.5435805411216981
18,409,Raúl Jiménez,Wolves,Norwich,0.5147034211701687
18,214,Raheem Sterling,Man City,Leicester,0.4779898715522013
18,68,Joshua King,Bournemouth,Burnley,0.4475093132301769
18,243,Daniel James,Man Utd,Watford,0.4307278124725567
18,212,Ederson Santana de Moraes,Man City,Leicester,0.4200612015542191
18,38,Martín Montoya,Brighton,Sheff Utd,0.4170226217884015
18,75,Ryan Fraser,Bournemouth,Burnley,0.4164472228042445
18,203,Kyle Walker,Man City,Leicester,0.413606956730638
18,410,Diogo Jota,Wolves,Norwich,0.4125094853175297
18,458,Frédéric Guilbert,Aston Villa,Southampton,0.4124058577712321
18,455,Bjorn Engels,Aston Villa,Southampton,0.4120512369508395
18,29,Jack Grealish,Aston Villa,Southampton,0.4109477591475653
18,25,Kortney Hause,Aston Villa,Southampton,0.40581497172266656
18,471,Dean Henderson,Sheff Utd,Brighton,0.4014769965593172
18,344,Bamidele Alli,Tottenham,Chelsea,0.3986151765944297
18,61,Chris Mepham,Bournemouth,Burnley,0.3950196767668524
18,342,Heung-Min Son,Tottenham,Chelsea,0.39108762230942107
18,447,Erik Pieters,Burnley,Bournemouth,0.3871347801363903
18,460,Tammy Abraham,Chelsea,Tottenham,0.3839371523191927
18,262,Martin Dubravka,Newcastle,Crystal Palace,0.37972345985851935
18,65,Diego Rico,Bournemouth,Burnley,0.3781041745453793
18,93,Nick Pope,Burnley,Bournemouth,0.37651396385665103
18,211,Gabriel Fernando de Jesus,Man City,Leicester,0.3759378853997426
18,171,James Maddison,Leicester,Man City,0.3751083527397916
18,417,Adama Traoré,Wolves,Norwich,0.3747492822409742
18,128,Martin Kelly,Crystal Palace,Newcastle,0.3704589828514997
18,62,Simon Francis,Bournemouth,Burnley,0.3665075353507115
18,431,Christian Pulisic,Chelsea,Tottenham,0.3663741007749319
18,309,Matt Targett,Aston Villa,Southampton,0.3663250224312007
18,122,Aaron Wan-Bissaka,Man Utd,Watford,0.3628712924958152
18,239,Anthony Martial,Man Utd,Watford,0.3610105646610713
18,166,Jamie Vardy,Leicester,Man City,0.3562453145853171
18,415,João Filipe Iria Santos Moutinho,Wolves,Norwich,0.35513801291417285
18,131,Vicente Guaita,Crystal Palace,Newcastle,0.3525715251991803
18,502,Neal Maupay,Brighton,Sheff Utd,0.3508808567236165
18,254,Federico Fernández,Newcastle,Crystal Palace,0.34999745501936913
18,234,Mason Greenwood,Man Utd,Watford,0.3473961070608019
18,491,Marvelous Nakamba,Aston Villa,Southampton,0.3468549031456168
18,150,Richarlison de Andrade,Everton,Arsenal,0.34274331236090705
18,208,Nicolás Otamendi,Man City,Leicester,0.3400331828464654
18,30,Anwar El Ghazi,Aston Villa,Southampton,0.3373055832660192
18,94,Tom Heaton,Aston Villa,Southampton,0.33648661856563145
18,291,Enda Stevens,Sheff Utd,Brighton,0.33359596974226713
18,295,John Egan,Sheff Utd,Brighton,0.33199590084281416
18,271,Isaac Hayden,Newcastle,Crystal Palace,0.3300875873581533
18,215,Kevin De Bruyne,Man City,Leicester,0.3286852115281947
18,84,James Tarkowski,Burnley,Bournemouth,0.3251547702432176
18,338,Harry Kane,Tottenham,Chelsea,0.3175067817909313
18,293,Jack O'Connell,Sheff Utd,Brighton,0.31625913390900445
18,86,Phil Bardsley,Burnley,Bournemouth,0.3160506580601288
18,83,Ben Mee,Burnley,Bournemouth,0.31396030847679346
18,217,Riyad Mahrez,Man City,Leicester,0.31064538274078113
18,488,Nicolas Pépé,Arsenal,Everton,0.3094630783722109
18,294,George Baldock,Sheff Utd,Brighton,0.30943837001617475
18,331,Toby Alderweireld,Tottenham,Chelsea,0.30863005922358744
18,133,Wilfried Zaha,Crystal Palace,Newcastle,0.30617233772800273
18,160,Harry Maguire,Man Utd,Watford,0.3058603733127785
18,21,Matteo Guendouzi,Arsenal,Everton,0.3057080382128852
18,147,Dominic Calvert-Lewin,Everton,Arsenal,0.3046994597137829
18,446,Jack Stacey,Bournemouth,Burnley,0.3038386350210047
18,218,Bernardo Mota Veiga de Carvalho e Silva,Man City,Leicester,0.30191087663735433
18,235,David de Gea,Man Utd,Watford,0.30000954277226705
18,91,Chris Wood,Burnley,Bournemouth,0.2987288236740198
18,35,Henri Lansbury,Aston Villa,Southampton,0.2974871669257885
18,278,Teemu Pukki,Norwich,Wolves,0.2938252028149306
18,287,Todd Cantwell,Norwich,Wolves,0.28845310614401826
18,101,Ashley Westwood,Burnley,Bournemouth,0.2861033909940633
18,494,Aaron Ramsdale,Bournemouth,Burnley,0.2854819739813908
18,221,Fernando Luiz Rosa,Man City,Leicester,0.2854281624797247
18,401,Matt Doherty,Wolves,Norwich,0.2835422797173105
18,49,Pascal Groß,Brighton,Sheff Utd,0.2786861695164913
18,168,Kasper Schmeichel,Leicester,Man City,0.2748952427606112
18,79,Lewis Cook,Bournemouth,Burnley,0.272083308179769
18,90,Ashley Barnes,Burnley,Bournemouth,0.2708413437982869
18,162,Jonny Evans,Leicester,Man City,0.2667066341309305
18,31,John McGinn,Aston Villa,Southampton,0.2649465240981249
18,252,Fabian Schär,Newcastle,Crystal Palace,0.2648910323888693
18,301,John Fleck,Sheff Utd,Brighton,0.2625549657871501
18,403,Conor Coady,Wolves,Norwich,0.2623370834801566
18,333,Davinson Sánchez,Tottenham,Chelsea,0.26157034862453593
18,475,Dan Burn,Brighton,Sheff Utd,0.2614333644899208
18,129,Christian Benteke,Crystal Palace,Newcastle,0.2608874570764549
