nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
23,215,Kevin De Bruyne,Man City,Crystal Palace,0.6841782032796809
23,344,Bamidele Alli,Tottenham,Watford,0.6785963033523268
23,210,Sergio Agüero,Man City,Crystal Palace,0.6775018388775284
23,182,Trent Alexander-Arnold,Liverpool,Man Utd,0.6196279681689421
23,113,Willian Borges Da Silva,Chelsea,Newcastle,0.5714841570056743
23,147,Dominic Calvert-Lewin,Everton,West Ham,0.5635137914422993
23,183,Virgil van Dijk,Liverpool,Man Utd,0.5473274660131188
23,27,Ørjan Nyland,Aston Villa,Brighton,0.5362791787576788
23,217,Riyad Mahrez,Man City,Crystal Palace,0.5358351584703611
23,191,Mohamed Salah,Liverpool,Man Utd,0.5354828719488682
23,150,Richarlison de Andrade,Everton,West Ham,0.5310875477124365
23,159,Ricardo Domingos Barbosa Pereira,Leicester,Burnley,0.5297997412703234
23,42,Lewis Dunk,Brighton,Aston Villa,0.5231366174429598
23,502,Neal Maupay,Brighton,Aston Villa,0.5179233599918863
23,192,Sadio Mané,Liverpool,Man Utd,0.5163760056231032
23,211,Gabriel Fernando de Jesus,Man City,Crystal Palace,0.5096186369933964
23,181,Andrew Robertson,Liverpool,Man Utd,0.5058342320106979
23,342,Heung-Min Son,Tottenham,Watford,0.4896012791417465
23,189,Alisson Ramses Becker,Liverpool,Man Utd,0.4820520508421146
23,166,Jamie Vardy,Leicester,Burnley,0.4716409944732054
23,460,Tammy Abraham,Chelsea,Newcastle,0.4656478713170859
23,5,Sokratis Papastathopoulos,Arsenal,Sheff Utd,0.4535610436819321
23,106,David Luiz Moreira Marinho,Arsenal,Sheff Utd,0.4498863891886425
23,293,Jack O'Connell,Sheff Utd,Arsenal,0.4486996523676101
23,345,Lucas Rodrigues Moura da Silva,Tottenham,Watford,0.4471131406927187
23,14,Bernd Leno,Arsenal,Sheff Utd,0.4299379832838777
23,105,César Azpilicueta,Chelsea,Newcastle,0.4277809537700288
23,47,Mathew Ryan,Brighton,Aston Villa,0.42741190110217264
23,291,Enda Stevens,Sheff Utd,Arsenal,0.4250329994345822
23,141,Lucas Digne,Everton,West Ham,0.4234680698023488
23,168,Kasper Schmeichel,Leicester,Burnley,0.4176192033050373
23,162,Jonny Evans,Leicester,Burnley,0.4068353257130585
23,187,Roberto Firmino,Liverpool,Man Utd,0.402316376524141
23,4,Ainsley Maitland-Niles,Arsenal,Sheff Utd,0.39793141348141453
23,471,Dean Henderson,Sheff Utd,Arsenal,0.39749513357010224
23,164,Çaglar Söyüncü,Leicester,Burnley,0.3949633333186752
23,295,John Egan,Sheff Utd,Arsenal,0.3888005012605898
23,294,George Baldock,Sheff Utd,Arsenal,0.3816383586586704
23,336,Serge Aurier,Tottenham,Watford,0.3771841589032589
23,301,John Fleck,Sheff Utd,Arsenal,0.3746215197883167
23,493,Adam Webster,Brighton,Aston Villa,0.3732352072655584
23,287,Todd Cantwell,Norwich,Bournemouth,0.3725484211235972
23,445,Tyrone Mings,Aston Villa,Brighton,0.3724336879383716
23,409,Raúl Jiménez,Wolves,Southampton,0.36964727323355023
23,341,Paulo Gazzaniga,Tottenham,Watford,0.3679398729228738
23,22,Ahmed El Mohamady,Aston Villa,Brighton,0.3608530788032453
23,57,Dale Stephens,Brighton,Aston Villa,0.3581860627642481
23,12,Alexandre Lacazette,Arsenal,Sheff Utd,0.3575568741635103
23,421,Leandro Trossard,Brighton,Aston Villa,0.3571436339731372
23,161,Benjamin Chilwell,Leicester,Burnley,0.3570898549461673
23,171,James Maddison,Leicester,Burnley,0.3563213271117629
23,452,Ezri Konsa Ngoyo,Aston Villa,Brighton,0.3552863733965356
23,343,Christian Eriksen,Tottenham,Watford,0.35187977890673605
23,37,Shane Duffy,Brighton,Aston Villa,0.34596696343581423
23,3,Sead Kolasinac,Arsenal,Sheff Utd,0.344027909908539
23,29,Jack Grealish,Aston Villa,Brighton,0.3434014572184292
23,366,Ben Foster,Watford,Tottenham,0.3356722694094459
23,30,Anwar El Ghazi,Aston Villa,Brighton,0.3339919015888818
23,363,Gerard Deulofeu,Watford,Tottenham,0.3321664380431921
23,24,Neil Taylor,Aston Villa,Brighton,0.3283373750621377
23,219,David Silva,Man City,Crystal Palace,0.3272994089291853
23,54,Davy Pröpper,Brighton,Aston Villa,0.3227072034964988
23,184,Joseph Gomez,Liverpool,Man Utd,0.3224247429615467
23,283,Emiliano Buendía,Norwich,Bournemouth,0.3180746648108495
23,280,Tim Krul,Norwich,Bournemouth,0.31585630154172456
23,39,Bernardo Fernandes da Silva Junior,Brighton,Aston Villa,0.3107281291441893
23,148,Jordan Pickford,Everton,West Ham,0.308536494688937
23,396,Mark Noble,West Ham,Everton,0.30777996876489583
23,151,Gylfi Sigurdsson,Everton,West Ham,0.3056533888780373
23,297,John Lundstram,Sheff Utd,Arsenal,0.3016117243290088
23,277,Grant Hanley,Norwich,Bournemouth,0.30002430796018137
23,463,Mason Mount,Chelsea,Newcastle,0.2997761846276727
23,417,Adama Traoré,Wolves,Southampton,0.2993370513110663
23,553,David Martin,West Ham,Everton,0.29718346295901044
23,414,Rúben Diogo da Silva Neves,Wolves,Southampton,0.2942996761394552
23,331,Toby Alderweireld,Tottenham,Watford,0.2941808691139957
23,266,Miguel Almirón,Newcastle,Chelsea,0.2919082854898533
23,180,Hamza Choudhury,Leicester,Burnley,0.2914374814267593
23,74,Mark Travers,Bournemouth,Norwich,0.2895813317445608
23,401,Matt Doherty,Wolves,Southampton,0.2873442580110039
23,152,Bernard Anício Caldeira Duarte,Everton,West Ham,0.2854475870771213
23,356,Adrian Mariappa,Watford,Tottenham,0.2818912956291322
23,320,Nathan Redmond,Southampton,Wolves,0.2816022859831563
23,368,Abdoulaye Doucouré,Watford,Tottenham,0.2815422891255112
23,235,David de Gea,Man Utd,Liverpool,0.2801029663273569
23,25,Kortney Hause,Aston Villa,Brighton,0.2798236634979127
23,275,Christoph Zimmermann,Norwich,Bournemouth,0.2793084827755987
23,274,Maximillian Aarons,Norwich,Bournemouth,0.27553962178647584
23,415,João Filipe Iria Santos Moutinho,Wolves,Southampton,0.2734592483269557
23,212,Ederson Santana de Moraes,Man City,Crystal Palace,0.2717193991733583
23,239,Anthony Martial,Man Utd,Liverpool,0.2695830579800123
23,111,Kepa Arrizabalaga,Chelsea,Newcastle,0.2675471699798902
23,18,Granit Xhaka,Arsenal,Sheff Utd,0.2655312623276888
23,143,Michael Keane,Everton,West Ham,0.2651911008380077
23,355,Adam Masina,Watford,Tottenham,0.2633191184161004
23,358,Craig Cathcart,Watford,Tottenham,0.26218896655256546
23,120,Daniel Drinkwater,Aston Villa,Brighton,0.26177025937805304
23,423,Chris Basham,Sheff Utd,Arsenal,0.25873142063401544
23,373,Etienne Capoue,Watford,Tottenham,0.25843192100135426
23,478,Mason Holgate,Everton,West Ham,0.25772596752128035
23,583,Japhet Tanganga,Tottenham,Watford,0.2575142444303662
23,313,Danny Ings,Southampton,Wolves,0.2573082484914824
23,75,Ryan Fraser,Bournemouth,Norwich,0.2561135448858708
23,411,Rui Pedro dos Santos Patrício,Wolves,Southampton,0.25462650310722323
23,501,Oliver McBurnie,Sheff Utd,Arsenal,0.2538513305153577
23,403,Conor Coady,Wolves,Southampton,0.2534764545912165
23,91,Chris Wood,Burnley,Leicester,0.25181210478681826
23,420,Leander Dendoncker,Wolves,Southampton,0.251178926230427
23,318,Alex McCarthy,Southampton,Wolves,0.24882637340411295
23,67,Callum Wilson,Bournemouth,Norwich,0.24867191789296225
23,525,Ismaïla Sarr,Watford,Tottenham,0.2469733505701196
23,259,Ciaran Clark,Newcastle,Chelsea,0.2447511314404309
23,59,Nathan Aké,Bournemouth,Norwich,0.2443238293377549
23,83,Ben Mee,Burnley,Leicester,0.24422151885224055
23,15,Mesut Özil,Arsenal,Sheff Utd,0.2428130936516356
23,265,Ayoze Pérez,Leicester,Burnley,0.24275577818385324
23,454,Sam Byram,Norwich,Bournemouth,0.2402840550549059
