nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
14,214,Raheem Sterling,Man City,Newcastle,0.7761345626642204
14,192,Sadio Mané,Liverpool,Brighton,0.738487621308264
14,187,Roberto Firmino,Liverpool,Brighton,0.6838175011799242
14,217,Riyad Mahrez,Man City,Newcastle,0.6583491301944046
14,215,Kevin De Bruyne,Man City,Newcastle,0.6564551639268029
14,210,Sergio Agüero,Man City,Newcastle,0.6340883010919348
14,11,Pierre-Emerick Aubameyang,Arsenal,Norwich,0.6233659934293516
14,159,Ricardo Domingos Barbosa Pereira,Leicester,Everton,0.6159427766076108
14,182,Trent Alexander-Arnold,Liverpool,Brighton,0.6056721290419221
14,161,Benjamin Chilwell,Leicester,Everton,0.571068972363852
14,171,James Maddison,Leicester,Everton,0.5682692684136013
14,166,Jamie Vardy,Leicester,Everton,0.5327870476141157
14,463,Mason Mount,Chelsea,West Ham,0.5285420691953342
14,12,Alexandre Lacazette,Arsenal,Norwich,0.5256005279005994
14,318,Alex McCarthy,Southampton,Watford,0.5237703357337425
14,189,Alisson Ramses Becker,Liverpool,Brighton,0.4889036931455463
14,181,Andrew Robertson,Liverpool,Brighton,0.4845517883998496
14,197,Fabio Henrique Tavares,Liverpool,Brighton,0.4813510502278341
14,307,Jan Bednarek,Southampton,Watford,0.463227225622978
14,164,Çaglar Söyüncü,Leicester,Everton,0.4599522162679076
14,168,Kasper Schmeichel,Leicester,Everton,0.4553591156874667
14,183,Virgil van Dijk,Liverpool,Brighton,0.4506675924840264
14,212,Ederson Santana de Moraes,Man City,Newcastle,0.43899564866844
14,199,Georginio Wijnaldum,Liverpool,Brighton,0.4053486054726883
14,287,Todd Cantwell,Norwich,Arsenal,0.4005977254490997
14,14,Bernd Leno,Arsenal,Norwich,0.3884121544332877
14,308,Jack Stephens,Southampton,Watford,0.3883756886903279
14,431,Christian Pulisic,Chelsea,West Ham,0.37691318205960495
14,448,Youri Tielemans,Leicester,Everton,0.37309104503092905
14,278,Teemu Pukki,Norwich,Arsenal,0.3714206067950728
14,105,César Azpilicueta,Chelsea,West Ham,0.36990568629487897
14,325,Pierre-Emile Højbjerg,Southampton,Watford,0.36526784548081503
14,342,Heung-Min Son,Tottenham,Bournemouth,0.3642784251902603
14,122,Aaron Wan-Bissaka,Man Utd,Aston Villa,0.3593989020188564
14,239,Anthony Martial,Man Utd,Aston Villa,0.35842225407689104
14,313,Danny Ings,Southampton,Watford,0.35772890480047315
14,321,James Ward-Prowse,Southampton,Watford,0.3564348216336713
14,235,David de Gea,Man Utd,Aston Villa,0.3557311384862637
14,338,Harry Kane,Tottenham,Bournemouth,0.35095858234860755
14,265,Ayoze Pérez,Leicester,Everton,0.34901158650082553
14,94,Tom Heaton,Aston Villa,Man Utd,0.34860859632431845
14,106,David Luiz Moreira Marinho,Arsenal,Norwich,0.3480065294814985
14,411,Rui Pedro dos Santos Patrício,Wolves,Sheff Utd,0.3364137388571338
14,460,Tammy Abraham,Chelsea,West Ham,0.3323583552354775
14,331,Toby Alderweireld,Tottenham,Bournemouth,0.3264556236114613
14,344,Bamidele Alli,Tottenham,Bournemouth,0.3246543397151998
14,529,Fikayo Tomori,Chelsea,West Ham,0.3183752559288893
14,417,Adama Traoré,Wolves,Sheff Utd,0.31294165052090755
14,90,Ashley Barnes,Burnley,Crystal Palace,0.3127149179445611
14,113,Willian Borges Da Silva,Chelsea,West Ham,0.3098219532688931
14,186,Dejan Lovren,Liverpool,Brighton,0.3075334602644337
14,111,Kepa Arrizabalaga,Chelsea,West Ham,0.3055217745873021
14,28,Conor Hourihane,Aston Villa,Man Utd,0.3053727208748746
14,305,Ryan Bertrand,Southampton,Watford,0.30513097532934924
14,162,Jonny Evans,Leicester,Everton,0.3016616129553176
14,297,John Lundstram,Sheff Utd,Wolves,0.3013379639933298
14,358,Craig Cathcart,Watford,Southampton,0.3008116653054533
14,320,Nathan Redmond,Southampton,Watford,0.30017405548344195
14,160,Harry Maguire,Man Utd,Aston Villa,0.2951484395138558
14,211,Gabriel Fernando de Jesus,Man City,Newcastle,0.29491593778516595
14,549,Brandon Williams,Man Utd,Aston Villa,0.2947236079206342
14,355,Adam Masina,Watford,Southampton,0.2943132491224274
14,233,Marcus Rashford,Man Utd,Aston Villa,0.2911083692369449
14,221,Fernando Luiz Rosa,Man City,Newcastle,0.29071685591461915
14,343,Christian Eriksen,Tottenham,Bournemouth,0.28563203996713865
14,486,Cédric Soares,Southampton,Watford,0.28515790267972113
14,243,Daniel James,Man Utd,Aston Villa,0.2814372289398219
14,407,Romain Saïss,Wolves,Sheff Utd,0.2779572362619405
14,150,Richarlison de Andrade,Everton,Leicester,0.2765737350710726
14,314,Michael Obafemi,Southampton,Watford,0.2750626333675024
14,368,Abdoulaye Doucouré,Watford,Southampton,0.2746068775931642
14,518,João Pedro Cavaco Cancelo,Man City,Newcastle,0.27452624475664905
14,204,Benjamin Mendy,Man City,Newcastle,0.2734847718600704
14,525,Ismaïla Sarr,Watford,Southampton,0.2690783624639784
14,207,John Stones,Man City,Newcastle,0.2679651220219662
14,401,Matt Doherty,Wolves,Sheff Utd,0.26660972083319856
14,93,Nick Pope,Burnley,Crystal Palace,0.2659495462537476
14,219,David Silva,Man City,Newcastle,0.26584242055035795
14,193,Alex Oxlade-Chamberlain,Liverpool,Brighton,0.264689204100548
14,188,Divock Origi,Liverpool,Brighton,0.2643368844117717
14,75,Ryan Fraser,Bournemouth,Tottenham,0.2641613450487583
14,21,Matteo Guendouzi,Arsenal,Norwich,0.26398055558691474
14,345,Lucas Rodrigues Moura da Silva,Tottenham,Bournemouth,0.263699882394816
14,410,Diogo Jota,Wolves,Sheff Utd,0.2629668123449669
14,341,Paulo Gazzaniga,Tottenham,Bournemouth,0.2623384514509181
14,67,Callum Wilson,Bournemouth,Tottenham,0.2617072443005667
14,309,Matt Targett,Aston Villa,Man Utd,0.25857835315576155
14,198,Jordan Henderson,Liverpool,Brighton,0.2583119998380245
14,286,Kenny McLean,Norwich,Arsenal,0.2581260088420457
14,65,Diego Rico,Bournemouth,Tottenham,0.2577098802214181
14,409,Raúl Jiménez,Wolves,Sheff Utd,0.2551814619874261
14,84,James Tarkowski,Burnley,Crystal Palace,0.2549250044255373
14,118,Jorge Luiz Frello Filho,Chelsea,West Ham,0.2541263573953905
14,133,Wilfried Zaha,Crystal Palace,Burnley,0.25357152071683864
14,393,Robert Snodgrass,West Ham,Chelsea,0.2518146019435119
