nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
16,166,Jamie Vardy,Leicester,Aston Villa,0.6425355768189135
16,183,Virgil van Dijk,Liverpool,Bournemouth,0.6130453548001513
16,409,Raúl Jiménez,Wolves,Brighton,0.5733988976196177
16,159,Ricardo Domingos Barbosa Pereira,Leicester,Aston Villa,0.5474310848066284
16,358,Craig Cathcart,Watford,Crystal Palace,0.5359921190580327
16,192,Sadio Mané,Liverpool,Bournemouth,0.5351883794811086
16,338,Harry Kane,Tottenham,Burnley,0.5260670848632889
16,131,Vicente Guaita,Crystal Palace,Watford,0.5244319116029501
16,366,Ben Foster,Watford,Crystal Palace,0.5015138893925897
16,11,Pierre-Emerick Aubameyang,Arsenal,West Ham,0.4721014058236344
16,259,Ciaran Clark,Newcastle,Southampton,0.468348124678894
16,182,Trent Alexander-Arnold,Liverpool,Bournemouth,0.4534304608674606
16,214,Raheem Sterling,Man City,Man Utd,0.451769196987957
16,431,Christian Pulisic,Chelsea,Everton,0.4502739702325574
16,42,Lewis Dunk,Brighton,Wolves,0.4474543176314297
16,420,Leander Dendoncker,Wolves,Brighton,0.4463291510775335
16,447,Erik Pieters,Burnley,Tottenham,0.4306922043394022
16,498,Jetro Willems,Newcastle,Southampton,0.4263425080319492
16,171,James Maddison,Leicester,Aston Villa,0.4238541435432087
16,187,Roberto Firmino,Liverpool,Bournemouth,0.4157180124574891
16,463,Mason Mount,Chelsea,Everton,0.41359411488199055
16,356,Adrian Mariappa,Watford,Crystal Palace,0.4128777827341638
16,93,Nick Pope,Burnley,Tottenham,0.4114051009886675
16,181,Andrew Robertson,Liverpool,Bournemouth,0.40999983054806105
16,262,Martin Dubravka,Newcastle,Southampton,0.4075446319606251
16,124,James Tomkins,Crystal Palace,Watford,0.4075362609545489
16,12,Alexandre Lacazette,Arsenal,West Ham,0.406038717515006
16,255,Paul Dummett,Newcastle,Southampton,0.4054925838969277
16,342,Heung-Min Son,Tottenham,Burnley,0.40109739928415095
16,254,Federico Fernández,Newcastle,Southampton,0.3973008644324403
16,271,Isaac Hayden,Newcastle,Southampton,0.3926797166709894
16,357,Francisco Femenía Far,Watford,Crystal Palace,0.3926431386188273
16,168,Kasper Schmeichel,Leicester,Aston Villa,0.3899458421364776
16,150,Richarlison de Andrade,Everton,Chelsea,0.385332473219146
16,415,João Filipe Iria Santos Moutinho,Wolves,Brighton,0.3814910461793541
16,266,Miguel Almirón,Newcastle,Southampton,0.36915079586101707
16,362,Troy Deeney,Watford,Crystal Palace,0.3631628622464757
16,315,Shane Long,Southampton,Newcastle,0.3619376019593168
16,256,Javier Manquillo,Newcastle,Southampton,0.354536798463211
16,488,Nicolas Pépé,Arsenal,West Ham,0.3539926444597339
16,320,Nathan Redmond,Southampton,Newcastle,0.35398277840625103
