nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
11,342,Heung-Min Son,Tottenham,Everton,0.6289560086180407
11,214,Raheem Sterling,Man City,Southampton,0.6102667303062962
11,166,Jamie Vardy,Leicester,Crystal Palace,0.6097612907910007
11,338,Harry Kane,Tottenham,Everton,0.5987494003847521
11,219,David Silva,Man City,Southampton,0.597279985657911
11,11,Pierre-Emerick Aubameyang,Arsenal,Wolves,0.5955087854478947
11,218,Bernardo Mota Veiga de Carvalho e Silva,Man City,Southampton,0.5943188103234508
11,463,Mason Mount,Chelsea,Watford,0.5641697051245583
11,42,Lewis Dunk,Brighton,Norwich,0.5604985565354345
11,431,Christian Pulisic,Chelsea,Watford,0.5483584591819191
11,181,Andrew Robertson,Liverpool,Aston Villa,0.5228486917244322
11,204,Benjamin Mendy,Man City,Southampton,0.522403411569663
11,210,Sergio Agüero,Man City,Southampton,0.5216640427511723
11,331,Toby Alderweireld,Tottenham,Everton,0.5063777239985745
11,171,James Maddison,Leicester,Crystal Palace,0.4958597113491438
11,49,Pascal Groß,Brighton,Norwich,0.4927694213769233
11,460,Tammy Abraham,Chelsea,Watford,0.4924501119166877
11,211,Gabriel Fernando de Jesus,Man City,Southampton,0.4913513190371446
11,192,Sadio Mané,Liverpool,Aston Villa,0.4876270743153319
11,103,Marcos Alonso,Chelsea,Watford,0.4794392233023989
11,31,John McGinn,Aston Villa,Liverpool,0.4687098331438816
11,475,Dan Burn,Brighton,Norwich,0.4592608685519521
11,212,Ederson Santana de Moraes,Man City,Southampton,0.4562346122104571
11,215,Kevin De Bruyne,Man City,Southampton,0.4386803372077669
11,233,Marcus Rashford,Man Utd,Bournemouth,0.4338754635349988
11,187,Roberto Firmino,Liverpool,Aston Villa,0.4259553152058307
11,493,Adam Webster,Brighton,Norwich,0.4244364959206245
11,518,João Pedro Cavaco Cancelo,Man City,Southampton,0.4162473093359016
11,333,Davinson Sánchez,Tottenham,Everton,0.41459746703354267
11,278,Teemu Pukki,Norwich,Brighton,0.41164464482671775
11,381,Issa Diop,West Ham,Newcastle,0.408706477391248
11,105,César Azpilicueta,Chelsea,Watford,0.4073059458332221
11,502,Neal Maupay,Brighton,Norwich,0.4026848839384138
11,183,Virgil van Dijk,Liverpool,Aston Villa,0.4012162575781357
11,57,Dale Stephens,Brighton,Norwich,0.40091375589066297
11,84,James Tarkowski,Burnley,Sheff Utd,0.40018043750405213
11,150,Richarlison de Andrade,Everton,Tottenham,0.3994909811141847
11,161,Benjamin Chilwell,Leicester,Crystal Palace,0.3952137736114027
11,29,Jack Grealish,Aston Villa,Liverpool,0.3949466326159303
11,93,Nick Pope,Burnley,Sheff Utd,0.3938472077135109
11,141,Lucas Digne,Everton,Tottenham,0.3809868608765958
11,182,Trent Alexander-Arnold,Liverpool,Aston Villa,0.3782629940455814
11,116,Callum Hudson-Odoi,Chelsea,Watford,0.3745947167953279
11,85,Matthew Lowton,Burnley,Sheff Utd,0.3739856149379643
