nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
28,192,Sadio Mané,Liverpool,Watford,0.7314056288084724
28,191,Mohamed Salah,Liverpool,Watford,0.6386123536327291
28,187,Roberto Firmino,Liverpool,Watford,0.5991562373243041
28,182,Trent Alexander-Arnold,Liverpool,Watford,0.5931664966606023
28,166,Jamie Vardy,Leicester,Norwich,0.5701690439742118
28,618,Bruno Miguel Borges Fernandes,Man Utd,Everton,0.5419899371770296
28,183,Virgil van Dijk,Liverpool,Watford,0.539494577053443
28,409,Raúl Jiménez,Wolves,Tottenham,0.5168895009104859
28,239,Anthony Martial,Man Utd,Everton,0.4942691503960087
28,181,Andrew Robertson,Liverpool,Watford,0.4758584548852087
28,168,Kasper Schmeichel,Leicester,Norwich,0.4604258436768714
28,313,Danny Ings,Southampton,West Ham,0.4583313232508084
28,401,Matt Doherty,Wolves,Tottenham,0.4493453728212503
28,381,Issa Diop,West Ham,Southampton,0.4469446684908907
28,189,Alisson Ramses Becker,Liverpool,Watford,0.446785508816672
28,235,David de Gea,Man Utd,Everton,0.43034285945360506
28,93,Nick Pope,Burnley,Newcastle,0.4201653273455441
28,122,Aaron Wan-Bissaka,Man Utd,Everton,0.40307755740504864
28,184,Joseph Gomez,Liverpool,Watford,0.38715039548579866
28,161,Benjamin Chilwell,Leicester,Norwich,0.381379339946101
28,411,Rui Pedro dos Santos Patrício,Wolves,Tottenham,0.3802609596484358
28,410,Diogo Jota,Wolves,Tottenham,0.37823586844223706
28,131,Vicente Guaita,Crystal Palace,Brighton,0.37743076175936296
28,171,James Maddison,Leicester,Norwich,0.3709801483169468
28,160,Harry Maguire,Man Utd,Everton,0.3681150504188923
28,389,Michail Antonio,West Ham,Southampton,0.3616785250622315
28,234,Mason Greenwood,Man Utd,Everton,0.3598479068504077
28,97,Dwight McNeil,Burnley,Newcastle,0.3571156865608145
28,159,Ricardo Domingos Barbosa Pereira,Leicester,Norwich,0.3535654671985565
28,42,Lewis Dunk,Brighton,Crystal Palace,0.3516544980316247
28,468,Jordan Ayew,Crystal Palace,Brighton,0.34884491427186964
28,318,Alex McCarthy,Southampton,West Ham,0.34778611472148463
28,448,Youri Tielemans,Leicester,Norwich,0.3451979793676584
28,37,Shane Duffy,Brighton,Crystal Palace,0.3440434275702788
28,308,Jack Stephens,Southampton,West Ham,0.3425123896530503
